x,y,cat
340032,561740,5
338634,564414,5
351459,565704,5
412767,593558,5
283474,532727,5
336928,557412,5
366478,594677,5
343450,570659,5
331616,565089,5
354529,573677,5
276703,559740,5
282066,560178,5
331366,567311,5
321910,573825,5
290107,571927,5
281979,518199,5
374695,563163,5
340191,567638,5
338583,563529,5
358312,559466,5
338474,564151,5
338205,566246,5
342901,582886,5
265815,540385,5
304086,576100,5
347966,563506,5
346144,560472,5
352381,592377,5
318681,528806,5
369366,561201,5
310041,533285,5
344314,595915,5
363956,609339,5
328586,551385,5
330767,552963,5
312558,520650,5
315850,573154,5
379388,567285,5
329905,579935,5
352209,548608,5
357679,548036,5
339288,588052,5
330335,568221,5
341559,562163,5
341925,569393,5
327695,543105,5
335999,549795,5
302359,534317,5
332586,566187,5
330750,561657,5
400380,588221,5
337910,562252,5
336549,565597,5
343717,559909,5
332116,594868,5
358384,556361,5
415881,584352,5
345164,579614,5
316395,537403,5
340970,564831,5
340383,600071,5
326627,534442,5
356865,545785,5
306298,551902,5
347575,565576,5
302583,571881,5
352424,557574,5
279008,521035,5
335029,553213,5
338753,563384,5
324032,577807,5
327973,534972,5
321924,527106,5
345495,579864,5
385091,599401,5
361138,551307,5
332884,533990,5
269126,508814,5
350056,566657,5
374117,546122,5
350283,559840,5
335525,567445,5
350798,535657,5
289002,520678,5
324516,522674,5
364844,571623,5
351815,574947,5
275524,559548,5
348773,583528,5
308966,523409,5
316313,570785,5
341966,561987,5
341446,538787,5
318823,565345,5
347522,587567,5
293746,544468,5
334983,572690,5
325125,564342,5
330145,546705,5
336336,563145,5
302353,545544,5
321216,569834,5
285152,520229,5
335027,565050,5
332270,556288,5
341016,545280,5
339640,561426,5
338633,563504,5
324952,565867,5
353583,554147,5
385183,556284,5
292636,520371,5
289176,571435,5
310944,559497,5
336974,563207,5
337173,557853,5
396903,591235,5
324440,567074,5
333378,557892,5
300366,565761,5
344437,529492,5
325871,558965,5
367641,556309,5
344552,554676,5
297212,546223,5
355924,577596,5
331340,524203,5
292932,558293,5
306346,523584,5
341966,586266,5
282430,560217,5
326251,549298,5
335201,585318,5
351564,573155,5
322365,530808,5
405542,600089,5
296763,528676,5
338084,560295,5
345674,579033,5
325883,560492,5
345123,577788,5
329859,564384,5
353939,570931,5
409616,575024,5
365058,545456,5
404782,557913,5
368724,598412,5
344096,575522,5
260096,530550,5
257984,555707,5
259173,548593,5
262846,559590,5
182618,346663,6
171461,348130,6
186536,330019,6
177241,292639,6
248683,383412,6
174057,358906,6
215243,289985,6
170688,343596,6
144502,345417,6
165689,356983,6
168443,367928,6
165158,343946,6
159711,352701,6
175781,341039,6
233480,289069,6
189029,366740,6
168573,350387,6
170271,306395,6
192775,350028,6
152054,345632,6
139299,314046,6
202053,322650,6
134695,350397,6
159654,381778,6
188093,324040,6
183236,338163,6
156984,430950,6
182751,435819,6
198908,372797,6
198517,325721,6
161345,350804,6
210497,359835,6
141993,331189,6
170788,373545,6
166449,363036,6
155479,345893,6
186380,363938,6
129332,360811,6
224225,376975,6
165945,345849,6
223550,323197,6
122755,434879,6
166584,349245,6
179472,342273,6
148749,359845,6
177505,332053,6
160222,380591,6
178869,370161,6
170002,370000,6
164354,347671,6
169966,368623,6
145867,363616,6
181561,358111,6
164915,350360,6
166973,341636,6
153181,277968,6
155505,355581,6
160835,347784,6
211265,396792,6
203254,362605,6
137967,354539,6
174064,357989,6
179609,408365,6
176506,351827,6
172879,347028,6
180506,330980,6
185966,359964,6
146070,316860,6
152957,321354,6
163190,331719,6
186914,361706,6
159191,309314,6
170425,316185,6
162040,316797,6
195000,354829,6
126702,351222,6
213064,290947,6
140612,350010,6
172885,352621,6
170155,343568,6
186806,334070,6
146072,288800,6
169293,348686,6
169502,411323,6
152861,407965,6
156041,295117,6
117585,391892,6
163981,344090,6
158664,310765,6
141113,351050,6
163796,345091,6
160369,353500,6
235671,300234,6
140876,334435,6
108232,373112,6
192460,388323,6
133744,308918,6
216209,437830,6
156945,339397,6
199859,316334,6
159496,331641,6
167845,341409,6
182435,365508,6
133795,360518,6
169628,365003,6
167262,399527,6
177728,352687,6
130683,363204,6
198197,344933,6
197735,355477,6
172020,342883,6
185561,342784,6
202011,337353,6
157394,346500,6
182050,424341,6
129664,341196,6
173188,355248,6
182499,310438,6
170384,339979,6
182093,321311,6
185696,338006,6
102221,374657,6
165881,364469,6
164875,349007,6
159120,340829,6
168274,374689,6
178495,373915,6
179811,342089,6
162606,363185,6
173908,362098,6
133580,348602,6
190634,357254,6
186503,369651,6
127134,379827,6
169145,355279,6
140121,346875,6
141860,324304,6
200251,306215,6
174373,363552,6
170022,347877,6
165657,338722,6
186361,351075,6
213022,338238,6
155228,357729,6
171614,435530,6
175586,365049,6
187858,381077,6
171074,293610,6
153738,360530,6
199043,270173,6
165886,348709,6
159428,300364,6
197463,378513,6
161273,347538,6
186082,330058,6
143732,279724,6
142899,329415,6
156977,424622,6
174878,362329,6
148915,338914,6
187324,377187,6
175766,380534,6
185071,362905,6
158550,354818,6
174672,345849,6
169880,343122,6
109090,326101,6
187854,354777,6
153903,353738,6
190241,329582,6
102983,382712,6
143117,345163,6
188985,367645,6
174834,411644,6
144228,344974,6
146821,297434,6
171848,343242,6
94382,320888,6
154412,310120,6
176490,344679,6
170616,352610,6
81648,360080,6
153607,379395,6
183970,355973,6
105444,361358,6
158571,361986,6
177579,319865,6
198892,322470,6
216975,296647,6
166654,350678,6
189102,333074,6
198712,303299,6
137098,384889,6
144306,328086,6
142455,343512,6
178319,318244,6
168886,353913,6
174656,393278,6
130805,354417,6
176433,350561,6
142252,329183,6
165476,377389,6
210102,333312,6
129453,321221,6
144705,375936,6
206687,342276,6
153583,352282,6
189499,356601,6
159392,351000,6
181463,326571,6
162975,335389,6
157691,334886,6
154167,353183,6
165607,362883,6
182239,333302,6
176982,354631,6
183516,374212,6
191099,341570,6
184570,360446,6
207804,354938,6
198493,326704,6
149269,341445,6
184798,392233,6
174438,319075,6
107124,325984,6
76052,360840,6
159302,337993,6
140101,341028,6
168149,345638,6
150009,371014,6
157193,350343,6
111476,358647,6
151164,332239,6
171318,373473,6
175169,349454,6
162600,392531,6
168067,340249,6
170102,323164,6
124132,340448,6
149863,284721,6
168079,347343,6
128953,304971,6
169228,364545,6
198415,321418,6
183610,321788,6
220869,407358,6
159472,372246,6
170837,353968,6
165653,317602,6
135537,356169,6
166973,334724,6
158750,312102,6
161448,373412,6
158713,379013,6
180493,319750,6
125715,302114,6
194033,340466,6
158871,312380,6
161387,343617,6
169121,347594,6
167653,352074,6
125902,318850,6
217686,296514,6
171986,429306,6
211360,279794,6
157181,346842,6
188909,341194,6
140128,325904,6
117874,389929,6
162921,317643,6
173978,346514,6
98533,355691,6
194956,372256,6
164847,287064,6
174410,372064,6
149092,352682,6
166323,352927,6
178515,370287,6
169337,348605,6
122986,334382,6
145282,391482,6
185919,363092,6
180519,368284,6
181227,347052,6
168284,309036,6
198251,335402,6
160922,347681,6
141861,328909,6
147911,328024,6
178264,330827,6
178235,346006,6
195151,317753,6
122360,357480,6
167330,332452,6
115363,305575,6
185661,404482,6
177858,352255,6
113068,317574,6
125675,360158,6
172842,351663,6
169069,348929,6
185253,344152,6
155625,262321,6
158201,315944,6
171277,361020,6
209553,326461,6
160165,362858,6
190725,336160,6
169994,409806,6
179463,361279,6
172662,388185,6
165284,425978,6
160206,303063,6
155690,368375,6
124516,325289,6
179326,321160,6
165573,305517,6
155508,372355,6
166799,318482,6
161780,324523,6
168805,351913,6
206519,355629,6
163091,350167,6
176144,353300,6
179483,359645,6
213951,352868,6
164046,346109,6
169569,346955,6
225356,318394,6
214966,358837,6
159253,343477,6
219779,330969,6
169876,340860,6
276794,384458,6
657985,453405,7
607463,477085,7
563460,480559,7
669118,354195,7
613682,399434,7
617399,392653,7
629247,364078,7
641070,424917,7
609532,388425,7
629369,398359,7
605911,379990,7
622550,391601,7
607905,403460,7
679465,399014,7
608711,373665,7
623498,399288,7
601212,370698,7
574989,407228,7
563517,391159,7
687717,379483,7
616040,330855,7
653024,367312,7
607440,403119,7
620240,397022,7
599215,391457,7
587478,424878,7
613921,394043,7
624328,392133,7
635887,384511,7
559877,401053,7
617755,401065,7
693265,388552,7
559933,403956,7
655859,416496,7
625919,402984,7
595215,391491,7
617493,379303,7
598657,442558,7
601644,436831,7
617118,374098,7
591051,389443,7
617296,386864,7
616468,394118,7
630384,376295,7
558770,390646,7
637332,414017,7
556780,409205,7
577473,384210,7
650054,432740,7
595063,328609,7
714443,433876,7
603566,410391,7
562356,383175,7
546166,423311,7
626539,394908,7
663820,416308,7
710910,464586,7
624310,398408,7
632546,389750,7
667249,417107,7
608309,377530,7
611357,393577,7
658219,436184,7
615032,402225,7
628131,406850,7
632390,363198,7
575116,345564,7
625784,441883,7
618893,419740,7
579564,428498,7
686324,364237,7
586242,396484,7
623248,399928,7
609219,362804,7
537211,376777,7
605310,394011,7
634973,450542,7
595411,413706,7
613037,419086,7
617444,397675,7
633304,366062,7
592620,446156,7
631633,337973,7
619637,395224,7
620330,398630,7
621964,409409,7
618446,372298,7
629789,426313,7
608687,374928,7
680646,375662,7
591831,438997,7
550086,442382,7
620330,396776,7
551236,401856,7
617178,414525,7
584938,344365,7
622636,456843,7
649987,408293,7
613719,382828,7
576987,392508,7
599766,409755,7
584077,398498,7
561388,355834,7
691600,397893,7
610676,449688,7
600114,413216,7
626811,372435,7
636291,360636,7
570384,393553,7
626700,401688,7
624106,398619,7
523329,404632,7
611954,360938,7
613536,395801,7
576488,397913,7
652745,406585,7
603193,371867,7
610026,444858,7
629725,405117,7
648429,422590,7
562772,382904,7
638823,411764,7
617764,397102,7
579922,379009,7
610698,396326,7
642607,374702,7
621629,397208,7
659321,404555,7
576235,462612,7
598628,425191,7
623502,420376,7
665965,449273,7
608923,385575,7
611579,407670,7
617573,386848,7
589862,418742,7
653325,396810,7
605073,372055,7
623137,408209,7
619339,401624,7
619295,397643,7
578878,420108,7
533577,355107,7
615934,426539,7
690195,475150,7
673514,390760,7
657120,386782,7
549945,372313,7
675858,410545,7
626586,415166,7
618449,404599,7
638783,399478,7
578113,395458,7
622557,361134,7
635324,420555,7
666135,430421,7
689725,465685,7
593601,445149,7
615094,383077,7
624599,417673,7
573969,434110,7
642881,403147,7
634383,422065,7
582389,428200,7
617330,369828,7
621989,394856,7
651828,468138,7
612936,398723,7
613351,407952,7
562777,437516,7
533212,366954,7
618113,400002,7
609344,448128,7
615342,413931,7
623989,368662,7
620187,400168,7
687638,439257,7
573925,449341,7
547270,403384,7
619318,361696,7
588432,446279,7
592924,393730,7
615325,383841,7
611875,422910,7
681941,370225,7
620818,396967,7
662154,385013,7
554938,347875,7
628655,321099,7
619628,399433,7
660333,393215,7
618391,348381,7
565829,395454,7
617689,397001,7
604554,393193,7
572417,403906,7
659193,384523,7
632060,367800,7
633894,404424,7
620610,395343,7
615175,397627,7
624293,333944,7
593689,316888,7
617319,374666,7
572244,349463,7
619239,400025,7
621622,390298,7
622101,371771,7
630205,338054,7
654147,407182,7
637594,420311,7
629004,392271,7
585207,336451,7
618349,397614,7
650157,402991,7
655201,411873,7
602335,433298,7
630706,388370,7
617428,397343,7
621537,390372,7
631365,450732,7
618406,404239,7
601390,453925,7
603945,361794,7
619427,396945,7
660103,414557,7
608182,416637,7
661166,404325,7
620939,385731,7
626371,349696,7
614683,367259,7
619332,401992,7
587453,401098,7
652349,321291,7
617954,395504,7
636807,424537,7
533889,333741,7
623386,387031,7
632952,385722,7
695010,449565,7
626843,367696,7
611547,411952,7
621241,368090,7
581240,362971,7
608747,363132,7
662177,420431,7
615665,405490,7
617447,366176,7
560393,389490,7
685785,409913,7
623433,400160,7
609091,437020,7
624343,403629,7
668879,388617,7
567105,437623,7
657450,365008,7
591955,378142,7
588952,437524,7
607665,447516,7
608601,418450,7
662830,420955,7
605891,428146,7
615239,317684,7
588933,366439,7
618053,357534,7
577773,434308,7
606558,458285,7
620955,389692,7
634661,446187,7
571692,449353,7
605650,447537,7
639502,371440,7
684568,380640,7
658735,399039,7
618157,384990,7
618869,398187,7
603388,403039,7
585255,415823,7
639507,438534,7
594112,399331,7
619475,400592,7
571570,375257,7
659297,373975,7
603285,449307,7
610199,394579,7
590500,418472,7
630904,404643,7
591725,406549,7
621560,397789,7
563182,367521,7
593879,444161,7
616054,371666,7
627679,395601,7
608195,447380,7
616737,397973,7
650120,324477,7
616926,398697,7
650859,460072,7
642157,345545,7
601369,411415,7
604703,392288,7
619415,397644,7
571043,347389,7
659191,459637,7
629978,400626,7
688487,383589,7
598053,438963,7
635242,356290,7
605899,412428,7
656642,407213,7
619924,406713,7
630067,372798,7
600007,377908,7
589164,386733,7
630491,379017,7
618676,377015,7
639613,388524,7
669409,415893,7
681608,436537,7
649968,371445,7
629000,417990,7
658884,390135,7
605407,427914,7
629891,414975,7
621778,364695,7
610722,418243,7
601599,388540,7
615649,429323,7
627206,402647,7
643965,366316,7
614877,402442,7
606486,420054,7
668482,358452,7
628715,434772,7
508805,429073,7
196462,887983,8
335970,846828,8
272394,837600,8
211165,825505,8
226433,837646,8
219686,859997,8
242087,844255,8
213558,873714,8
245144,845719,8
247997,878582,8
283576,809069,8
224676,859348,8
298214,820903,8
245468,859425,8
222704,824909,8
250921,819639,8
249209,801933,8
230591,874855,8
234091,876039,8
286769,862152,8
224789,866804,8
245023,849247,8
263626,851699,8
250198,825417,8
231263,863308,8
307605,840195,8
276635,875623,8
230399,842538,8
274070,798617,8
247939,831010,8
209922,850026,8
300726,862728,8
222727,770963,8
239505,885057,8
291561,845450,8
221122,832810,8
194258,914691,8
228928,855040,8
264627,808661,8
225916,843329,8
240221,843932,8
276600,823311,8
204854,810013,8
278326,829095,8
246047,846189,8
251032,876118,8
285258,848668,8
260943,889692,8
245928,867228,8
221002,870506,8
292872,896822,8
261896,897475,8
269723,849664,8
243941,843256,8
249370,872804,8
237120,856814,8
257472,849587,8
253703,834676,8
238080,830689,8
225991,869734,8
231781,799444,8
296892,901182,8
234604,822462,8
241473,860854,8
219864,842635,8
235901,856563,8
207217,878249,8
256949,820470,8
204597,863162,8
325275,866433,8
239344,814789,8
187894,871219,8
259973,862559,8
189752,865463,8
245707,844466,8
188480,870646,8
305915,854818,8
242443,851797,8
227138,824372,8
229970,878786,8
281971,825246,8
241166,845204,8
225846,874086,8
284077,905181,8
258975,837353,8
241972,840749,8
245602,857160,8
227363,836593,8
257926,936947,8
237689,839510,8
267799,847911,8
207552,772091,8
201567,881003,8
265125,820661,8
273165,852766,8
290210,818593,8
256487,868899,8
271395,862063,8
251958,886571,8
249253,856047,8
268289,878265,8
295375,861990,8
256316,818886,8
246470,842932,8
314666,849163,8
298979,774144,8
192885,887667,8
227819,900986,8
250003,859517,8
249857,844975,8
218369,851387,8
252586,806474,8
283017,850861,8
228095,843338,8
266980,825990,8
241381,844402,8
294053,878220,8
253339,750941,8
241413,845029,8
294326,807584,8
257856,846423,8
248210,886338,8
216846,737568,8
244743,830888,8
277055,860813,8
279923,805957,8
235041,823732,8
238524,842928,8
246453,883061,8
260590,827955,8
274554,845338,8
245254,907991,8
299821,866288,8
261120,804153,8
246729,879602,8
240308,844341,8
220620,819091,8
268926,813783,8
234219,845270,8
188424,849785,8
240171,843940,8
163766,859386,8
191257,802651,8
224852,934148,8
261093,844962,8
228711,848090,8
183478,851724,8
201080,823689,8
118590,857150,8
264798,767716,8
313609,860065,8
232246,844226,8
237757,834092,8
222682,806314,8
243331,844022,8
197362,870337,8
229857,843917,8
244257,776516,8
224083,852922,8
309399,838744,8
271205,817620,8
242247,864253,8
235337,831592,8
232357,810798,8
252199,828023,8
267049,950249,8
245678,821691,8
241138,844374,8
246182,840370,8
264175,824349,8
266977,887963,8
274685,883097,8
244260,847060,8
256073,917590,8
258416,835432,8
241687,844256,8
282603,846165,8
228032,893055,8
226949,889283,8
264274,813041,8
139601,914203,8
229131,842806,8
236274,861302,8
261819,863523,8
200005,825237,8
310591,841778,8
244049,817710,8
235022,911236,8
256512,837094,8
236495,861569,8
256889,880721,8
258528,856273,8
233284,860085,8
257480,849037,8
269354,811847,8
222445,891438,8
222356,840843,8
236207,886769,8
174371,864697,8
159683,838958,8
237750,837381,8
241545,838673,8
256082,831969,8
246468,838071,8
205919,844377,8
266111,813259,8
244246,847589,8
244899,812192,8
219316,898830,8
251866,864044,8
238308,790723,8
209264,836661,8
242519,845811,8
351883,890475,8
278929,842054,8
244027,850132,8
248570,843156,8
224681,858432,8
210276,824826,8
220884,916718,8
240846,841609,8
257093,801567,8
236749,813868,8
332237,911313,8
288954,846991,8
238084,844799,8
236431,844100,8
299772,828655,8
241633,846949,8
230107,858332,8
256216,903741,8
258135,880184,8
232331,872896,8
183583,787453,8
264293,890923,8
213208,833959,8
224288,931476,8
261622,869706,8
297183,841456,8
241849,815141,8
308616,811021,8
220931,876605,8
289719,866638,8
233931,838374,8
224694,848663,8
240645,855514,8
229567,855332,8
247613,815836,8
239387,847822,8
257788,880587,8
245532,846331,8
224241,828996,8
227582,856861,8
244618,845420,8
213775,841758,8
243511,830743,8
244799,841688,8
216061,848623,8
294492,832336,8
248931,844960,8
267478,894783,8
228715,837572,8
269483,848608,8
248276,844455,8
236987,881080,8
223732,826580,8
230149,886583,8
265299,859533,8
181803,799487,8
247210,859012,8
261633,773355,8
262370,891499,8
250394,847577,8
222019,839774,8
238328,770068,8
208941,860169,8
238714,858826,8
241005,825301,8
270742,847836,8
238492,833394,8
312726,853829,8
286663,846902,8
261796,819395,8
253890,807676,8
242415,844335,8
134134,842630,8
163956,833732,8
250359,849451,8
295357,842293,8
218942,848326,8
205466,778884,8
253899,862843,8
244966,841126,8
208494,850615,8
221126,837878,8
271093,861412,8
216543,842952,8
255185,825960,8
251070,877802,8
264565,859237,8
228611,836717,8
228517,837056,8
198583,860431,8
215976,836025,8
254411,848090,8
168036,807011,8
292194,906490,8
243951,865415,8
260922,785987,8
245740,814541,8
317675,838127,8
274505,864723,8
230049,865536,8
235084,818866,8
172690,847721,8
221706,875060,8
236740,853169,8
298800,824277,8
265246,889333,8
219498,851932,8
247484,846372,8
288675,919879,8
229280,813483,8
282622,879222,8
307300,836132,8
238260,882489,8
219049,825171,8
219321,848396,8
240028,849354,8
212009,864463,8
246857,852483,8
245118,811283,8
247855,794626,8
253655,821946,8
241475,850889,8
210162,860529,8
204922,854068,8
225567,853078,8
245258,799882,8
257134,845851,8
187314,815820,8
294275,174786,9
329428,66056,9
325938,164475,9
253129,154296,9
319838,170383,9
240213,118409,9
283784,178305,9
376613,159699,9
338717,181582,9
304283,183656,9
314519,146787,9
270899,175377,9
291228,101272,9
291170,110147,9
321522,163852,9
202627,179376,9
307913,91419,9
311093,169734,9
321775,164846,9
294832,124284,9
295537,91032,9
383044,180418,9
338570,192256,9
337894,175289,9
359796,165920,9
316263,163806,9
320972,170417,9
277860,111893,9
367806,123963,9
359352,162962,9
350964,149159,9
332201,181702,9
287966,150135,9
346942,152780,9
232784,169847,9
292492,99170,9
334529,166765,9
363208,238649,9
196795,190277,9
353333,113156,9
373191,88470,9
333789,151168,9
339732,163158,9
321822,187102,9
276792,141848,9
308044,164482,9
311328,159477,9
383052,89061,9
316820,150304,9
314479,178821,9
310824,144943,9
333143,200298,9
300672,175844,9
339482,151261,9
319208,164182,9
321645,164662,9
308763,166511,9
308066,145825,9
360143,155270,9
348893,195430,9
319283,158983,9
332284,194186,9
292402,184441,9
361227,221878,9
313573,109221,9
310693,154278,9
344482,215846,9
358652,186358,9
330533,214555,9
320400,160020,9
267662,127175,9
396583,82842,9
292193,125417,9
324121,96346,9
321344,166633,9
234837,151054,9
368060,76739,9
347050,150472,9
245783,109229,9
400550,144359,9
343217,153037,9
315488,160339,9
347406,155708,9
336845,172750,9
357014,148222,9
331862,169092,9
322140,165212,9
363075,162238,9
318738,182134,9
346717,178180,9
311819,140674,9
332032,157725,9
301983,173386,9
321556,163352,9
315830,102777,9
312275,145173,9
325861,203058,9
360703,150999,9
345976,148333,9
320210,191459,9
318665,158107,9
264427,188193,9
348177,179526,9
265430,151883,9
320718,158610,9
380609,185976,9
345234,188822,9
362027,150348,9
300294,178772,9
315963,174031,9
333787,189423,9
337343,156614,9
334812,137431,9
347492,153416,9
324518,167369,9
353991,193997,9
274321,219665,9
335476,183897,9
300021,159185,9
384591,137729,9
320000,162605,9
268938,211870,9
366146,196571,9
356280,185198,9
325767,164095,9
350480,214608,9
314791,163370,9
302582,134124,9
328851,147002,9
347039,195468,9
289531,145743,9
343018,239960,9
271123,163465,9
326959,154655,9
332307,189590,9
310529,141617,9
380281,205779,9
411606,137378,9
348191,165419,9
305292,175260,9
256120,141529,9
390934,170420,9
358562,112650,9
355499,224982,9
363437,77975,9
232043,177614,9
246753,175170,9
327204,152871,9
371685,151612,9
291723,177824,9
324488,180658,9
340048,131847,9
295311,115000,9
239495,163949,9
267521,119941,9
401396,125431,9
260930,184935,9
336085,170252,9
291782,159562,9
307616,207295,9
352910,145624,9
294653,104623,9
372883,222824,9
318707,160697,9
281548,175184,9
307747,128551,9
336991,217448,9
270233,195701,9
311433,134432,9
375353,117180,9
315146,160782,9
311163,166821,9
305333,171939,9
332470,161202,9
302266,185591,9
370775,144355,9
314552,151035,9
343145,172236,9
331212,162496,9
299460,144708,9
383894,179880,9
345703,149860,9
331381,162660,9
344364,213940,9
378347,144880,9
322789,137560,9
328425,159826,9
341137,78287,9
317771,154916,9
336266,148507,9
342066,119083,9
297177,88467,9
280519,165350,9
305901,166656,9
284757,175853,9
281732,221764,9
321262,178491,9
344710,213543,9
311408,168232,9
356500,188114,9
304376,222294,9
278116,185472,9
247892,115217,9
306326,164202,9
311516,94189,9
323747,163351,9
321778,158339,9
309501,166931,9
333942,143344,9
339393,209145,9
340996,170964,9
315333,144566,9
332853,168141,9
290958,168323,9
297731,175876,9
280274,182662,9
306540,193434,9
319155,159850,9
355168,114823,9
270201,236813,9
347630,120931,9
371052,147369,9
403365,215735,9
258201,153095,9
335121,214149,9
283786,133973,9
353951,133923,9
345069,165968,9
367079,183232,9
363932,228249,9
354132,161850,9
390538,157197,9
333805,148479,9
325344,159885,9
323905,168029,9
274495,182470,9
309684,150076,9
381617,157000,9
322841,169735,9
359520,132845,9
249616,144446,9
321620,169950,9
415495,116126,9
335742,196692,9
271424,251323,9
340066,152500,9
327734,163585,9
346079,220993,9
276741,143844,9
377042,182019,9
400055,131725,9
332246,172932,9
310386,171068,9
327569,158418,9
324444,166910,9
317217,163896,9
270404,183080,9
277512,151920,9
324966,170021,9
306421,145493,9
382419,110392,9
318266,171979,9
321245,141627,9
318192,170844,9
320821,165455,9
329029,204399,9
311065,219934,9
287127,192494,9
283571,109326,9
308748,199866,9
369490,164369,9
270729,67329,9
279010,181792,9
282957,179982,9
308489,145929,9
327927,168535,9
327022,161396,9
376557,109320,9
248427,146381,9
321182,150806,9
312337,154488,9
268518,181514,9
285865,167818,9
279251,184486,9
306042,66361,9
318215,180010,9
293978,197091,9
338044,233264,9
293864,241877,9
344380,183817,9
316257,171544,9
248779,111087,9
313783,177198,9
415534,110526,9
296164,96874,9
315670,160928,9
339137,160334,9
290700,196285,9
307107,174760,9
325279,168587,9
328423,161604,9
333883,276840,9
308555,134011,9
322101,164171,9
306357,123397,9
292931,125341,9
284378,223470,9
335003,151395,9
267212,158699,9
343851,193618,9
296627,93375,9
334980,143900,9
335235,180161,9
360945,167952,9
257841,193878,9
275288,212315,9
331798,143962,9
333937,51121,9
328775,156501,9
319829,168353,9
293201,192871,9
327608,177638,9
332562,174699,9
348815,150017,9
312227,159417,9
324337,162686,9
323329,93955,9
291973,127483,9
258779,106777,9
325360,134919,9
267264,153034,9
312421,170617,9
293350,175997,9
275459,190178,9
244344,185382,9
252845,181181,9
357923,192120,9
382720,263255,9
326040,156509,9
416763,96639,9
238748,551038,10
225786,529417,10
221233,538472,10
124724,459999,10
165104,543395,10
139903,592241,10
132705,557674,10
114311,601605,10
102460,533057,10
185935,554627,10
123441,594415,10
97216,564094,10
110948,539533,10
101553,517715,10
133023,574572,10
144570,573936,10
136531,557658,10
173576,507309,10
179189,536028,10
141238,557986,10
156430,615117,10
69169,631490,10
31842,565765,10
144620,575370,10
155899,561715,10
137451,555339,10
68388,574380,10
166290,521714,10
210499,526471,10
148319,584541,10
135336,552552,10
136606,562296,10
136301,569544,10
119386,620549,10
139212,557713,10
84501,604671,10
176602,574552,10
105945,528795,10
140989,537156,10
138449,555969,10
128669,574591,10
95749,602775,10
139460,557260,10
130440,562623,10
147885,527813,10
58190,608304,10
151701,574146,10
148385,538149,10
142668,544976,10
145251,553486,10
142265,546135,10
202913,525966,10
192564,547558,10
179240,577011,10
182840,584262,10
144242,557674,10
135849,550612,10
101427,615890,10
143265,548387,10
112379,547679,10
137347,622867,10
139146,569516,10
125756,579609,10
77109,512651,10
138073,556272,10
202547,601240,10
19835,570290,10
118137,579149,10
201324,574588,10
113259,568684,10
139052,610320,10
177246,571940,10
107972,601191,10
138199,541774,10
220156,589643,10
137787,566189,10
138122,557230,10
93136,613387,10
154620,576738,10
131523,568207,10
136967,565662,10
142886,556511,10
125005,540340,10
138965,558201,10
139474,569485,10
171471,576787,10
157138,565993,10
198294,552987,10
136078,547418,10
140164,531093,10
156003,502860,10
67867,545392,10
133780,533275,10
116142,550919,10
148510,579793,10
179224,584189,10
149906,546909,10
29760,557873,10
115287,602637,10
206561,574789,10
108651,521409,10
115905,560139,10
127373,549518,10
141699,530028,10
141641,557376,10
111855,531542,10
136580,553967,10
137516,556818,10
179793,483378,10
105568,584102,10
125840,520239,10
117212,565692,10
140717,554093,10
139033,593287,10
172882,571145,10
104862,608089,10
158366,537970,10
138525,534268,10
69565,599820,10
94571,528963,10
153185,562792,10
147599,513563,10
223226,546198,10
143879,536650,10
151099,518008,10
109317,531425,10
127202,525948,10
137740,618961,10
138734,557713,10
109912,565003,10
158060,525533,10
134449,557556,10
121650,599844,10
188992,563992,10
207218,589497,10
179830,547383,10
152331,529689,10
112184,530469,10
166904,503121,10
183026,545377,10
152658,569277,10
172116,513383,10
95899,530846,10
144325,538991,10
166597,572855,10
105193,596017,10
166840,562425,10
117089,561455,10
141718,549576,10
117959,536156,10
125351,529954,10
140706,547367,10
138012,558263,10
135284,555664,10
142663,556520,10
112673,516997,10
137657,611252,10
119237,591137,10
186380,487625,10
113099,546732,10
176278,550602,10
158773,588778,10
140962,518168,10
144856,551807,10
155943,576199,10
152584,564548,10
165356,570715,10
127858,609681,10
149758,564768,10
129550,560106,10
159271,568953,10
151374,538387,10
129030,588495,10
155430,549012,10
172756,612694,10
93459,514032,10
99569,523174,10
148080,544056,10
169322,577938,10
173847,514665,10
136418,562926,10
140047,540043,10
74519,527539,10
146681,562995,10
110877,562558,10
95071,503965,10
136232,576477,10
146120,576624,10
107965,535173,10
103153,601002,10
158283,570550,10
206219,604081,10
116492,509399,10
97430,598804,10
193275,538687,10
116860,550810,10
179834,541387,10
143226,522375,10
111174,539350,10
94933,588147,10
139434,557410,10
131532,536658,10
38179,532155,10
113321,606322,10
123905,508486,10
201753,569116,10
206660,575002,10
138884,529162,10
139636,565984,10
110479,594587,10
76253,529394,10
160280,493497,10
161475,587507,10
149054,556986,10
223408,520131,10
158596,562634,10
141991,539522,10
137172,523482,10
161154,538355,10
130157,581286,10
142000,554964,10
86243,559135,10
130883,557824,10
127964,538935,10
122130,568886,10
210597,589836,10
139847,552015,10
147664,559632,10
167716,562762,10
130657,555545,10
165382,518876,10
221994,575146,10
87236,607429,10
154268,542573,10
197367,535989,10
133094,557996,10
155274,552551,10
139911,561185,10
146924,565933,10
146183,622188,10
176092,531921,10
184402,546549,10
139641,557503,10
170816,547069,10
156474,570384,10
146678,558942,10
136569,532130,10
